2014-2015,300796,Select Topic:SMI,-100
2014-2015,300797,Select Topic: SMI,0
2014-2015,300798,Select Topic: SMI,0
2014-2015,300801,Politics of Domestic Unrest,-44
2014-2015,300802,Explore Nursing,-96
2014-2015,300805,Professional Practice 1,0
2014-2015,300806,Endocr & Women's Health,0
2014-2015,300807,Cardiovascular & Renal,0
2014-2015,300808,Neuro,-10
2014-2015,300810,BioMEMS Fabrication Lab,0
2014-2015,300811,Informatics,-110
2014-2015,300812,Robotics Algorithms,-97
2014-2015,300820,Interdisciplinary Methods,0
2014-2015,300822,BioMEMS Fabrication Laboratory,0
2014-2015,300823,Intro to Clinical Anes Prac,0
2014-2015,300825,Public Health Popultn Wellbng,-44
2014-2015,300828,1st-Year/1st Sem ASL,32
2014-2015,300830,Devmtl Genomics,0
2014-2015,300831,Bioinformatics and Comp Biol,0
2014-2015,300832,Professional Practice 1,0
2014-2015,300833,Dissertation Workshop,0
2014-2015,300834,Transportation Analytics,126
2014-2015,300835,An Overview of Canadian Study,14
2014-2015,300836,Intro to MRI,52
2014-2015,300841,Professional Development I,-21
2014-2015,300847,Travel Demand Forecasting,-1
2014-2015,300851,Languages/Texts/Contexts III,44
2014-2015,300854,Cinematic Sociology,0
2014-2015,300858,Families & Inequality,-9
2014-2015,300865,Post-Incarceration Reentry Pct,-18
2014-2015,300868,Pharmacogenomics,-234
2014-2015,300871,Special Topics,-23
2014-2015,300872,Algs for Modern Compute System,-118
2014-2015,300874,Pres Scholar Development Sem,0
2014-2015,300875,Honors Civic Engagement Pract,2
2014-2015,300876,Honors Civic Engagement Pract,0
2014-2015,300877,Intro to Rowing,0
2014-2015,300878,Advanced Honors Colloquium,0
2014-2015,300879,Eval Res Evid II,0
2014-2015,300880,Applied Probability,40
2014-2015,300881,Intr Periodontics & Prevention,120
2014-2015,300883,Algs for Modern Computer Syst,42
2014-2015,300884,Immunology/ID Therapeutic,0
2014-2015,300885,1st Yr 2nd Sem Amrcn Sign Lang,54
2014-2015,300888,Dramaturgy,35
2014-2015,300889,Ophth/Derma/GI/Nutr Thera,0
2014-2015,300892,Pharmacy Ethics,-110
2014-2015,300897,HR Strat,21
2014-2015,300898,Dance Accompaniment,0
2014-2015,300899,Loss/Grief Across Life,0
2014-2015,300909,College to Career,40
2014-2015,300914,Built Environ and Health,-2
2014-2015,300915,Food Systems Planning,-16
2014-2015,300921,The Business of Sports,40
2014-2015,300927,Biomedical Micro/Nanotech,4
2014-2015,300929,Mental Health in Pop Culture,-1
2014-2015,300933,Lean Enterprise,-30
2014-2015,300935,BME Microtech and Nanotech,4
2014-2015,300936,Intro Epi for Hlth Profes,-33
2014-2015,300942,Special Topics in VS,-3
2014-2015,300943,Biomechanics & Mechanobiology,23
2014-2015,300946,Quantum Computing and Devices,5
2014-2015,300949,Biomed Eng Special Topics,142
2014-2015,300950,Tech Entrep,0
2014-2015,300955,Special Topics,152
2014-2015,300956,Human Biology for Biomed,-49
2014-2015,300957,Talent Management,-8
2014-2015,300960,Geriatric Dentistry,-293
2014-2015,300966,Technological Entrepreneurship,0
2014-2015,300967,OrthoSciEng,0
2014-2015,300968,Bimechanics & Mechanobio,23
2014-2015,300970,Clinical Evaluation New Drugs,0
2014-2015,301006,Legal Profession,318
2014-2015,301008,Eng Princ of CT,11
2014-2015,301010,Collab for School Safety,0
2014-2015,301014,Creating Media for Publ H,0
2014-2015,301016,M & A Strategy/Financing,0
2014-2015,301019,Community Justice Clinic,-18
2014-2015,301020,Immigration & Human Rights Cl.,18
2014-2015,301030,2nd Year/1st Sem ASL,-46
2014-2015,301031,Eng Princ of CT,11
2014-2015,301033,Programming with Python,25
2014-2015,301034,Topics in Urban Development,16
2014-2015,301035,Global Health Outreach,0
2014-2015,301037,Programming with Python,25
2014-2015,301040,Pirates,10
2014-2015,301057,Intro to Counseling Profession,0
2014-2015,301060,Stochastic Simul. & Inference,0
2014-2015,301077,Multinational Banking/Fin,0
2014-2015,301078,Substance Use and Abuse,-120
2014-2015,301082,Substance Use and Abuse,-120
2014-2015,301086,Transportation Analytics,-126
2015-2016,7,US History 2,-145
2015-2016,20,Asian Civilization 1,126
2015-2016,69,Pwr Influenc in Organizn,-33
2015-2016,76,Behav & Organ Concepts,0
2015-2016,81,Motivation and Leadership,0
2015-2016,84,Power and Influence,43
2015-2016,88,Supervised Research,0
2015-2016,92,LeaderCORE Development I,0
2015-2016,95,Black Child in America,-24
2015-2016,99,Black and Female,8
2015-2016,118,Gender Issues Cont Africa,-1
2015-2016,121,Black Presnc Lat Am Cult,4
2015-2016,123,Research Methods,0
2015-2016,150,Africa Diaspora:Soc Evol,-68
2015-2016,156,Early Mod Europe Core,20
2015-2016,157,Modern Europe Core,0
2015-2016,204,Graduate Research,0
2015-2016,266,Cancer Pharmacol Top 1,0
2015-2016,267,Cancer Pharmacol Top 2,0
2015-2016,269,Cancer Chemotherapy Prin,0
2015-2016,274,Seminar,0
2015-2016,275,Seminar,0
2015-2016,285,Eukaryotic Pathogens,0
2015-2016,298,Current Topics Immunology,0
2015-2016,299,Critical Analysis,0
2015-2016,301,Virology,0
2015-2016,303,Advanced Virology,0
2015-2016,313,Applied Economics,72
2015-2016,318,Economics for Managers,0
2015-2016,319,Global Econ & Bus Firm,-80
2015-2016,324,Supervised Research,0
2015-2016,335,Research in Economics,0
2015-2016,339,Public Policy,-270
2015-2016,340,Business Law,18
2015-2016,358,Comm'l Law & Corp Gov.,14
2015-2016,363,Supervised Research,0
2015-2016,364,General Mgmt Practicum,0
2015-2016,378,Applied Business Prgming,-37
2015-2016,381,Intro to Mgmt Info Systms,137
2015-2016,382,Telecommunications Techn,97
2015-2016,384,Database Management Syst,-93
2015-2016,385,Systems Anal & Design,-90
2015-2016,386,Mgmt of IT Projects,-67
2015-2016,391,Information Assurance,0
2015-2016,394,Project & Change Mgmt,0
2015-2016,404,Research-Med,0
2015-2016,414,Research in Organization,-10
2015-2016,465,Freshman Experience Sem,-29
2015-2016,467,English Composition,0
2015-2016,471,Minor Studnt in Higher Ed,0
2015-2016,481,Social Justice,-37
2015-2016,503,Blacks in Films 2,-29
2015-2016,515,Advanced Reading,31
2015-2016,560,Project for MA Students,-6
2015-2016,561,Departmental Colloquia,29
2015-2016,562,Supervised Teaching,0
2015-2016,563,General Exam Readings,3
2015-2016,568,Res On Imperialism & Colonial,-20
2015-2016,570,Advanced Research,-1
2015-2016,579,20c American Research,0
2015-2016,594,Thesis Guidance,-32
2015-2016,621,Bacteriology,0
2015-2016,629,Fpr:Interdisc Specialty,0
2015-2016,634,Adv Adhesive Dentistry,225
2015-2016,637,Implant Dentistry Seminar,0
2015-2016,640,Independent Study,0
2015-2016,647,Cnt Prsthdntcs Treat. Plan&Lit,0
2015-2016,662,Adv Esthetic Dent Clinic,0
2015-2016,663,Adv Esthetic Lab Tech,0
2015-2016,664,Adv Esthetic Dent Sem/Lec,0
2015-2016,665,Esthetic Patient Seminar,0
2015-2016,666,Research in Esthetic Dent,0
2015-2016,667,Preclin Comp&Remov Prosth,0
2015-2016,668,Preclin Prostho,0
2015-2016,669,Dental Ceramics,0
2015-2016,670,Preclin Complete Dentures,0
2015-2016,671,Rem Partial Dentures,0
2015-2016,672,Hosp Dental Resident Conf,0
2015-2016,673,Periodontal Prosthetics,0
2015-2016,674,Current Prosth. Literature,0
2015-2016,679,Tooth Mold/Denture Stain,0
2015-2016,681,Prosthodontic Clinic,0
2015-2016,682,Supervised Teaching,0
2015-2016,683,Aegd Supervised Teaching,0
2015-2016,685,Independ Study Postgrad,0
2015-2016,686,Prosthodontic Research,0
2015-2016,690,Volleyball,0
2015-2016,693,Introduction to Dance,40
2015-2016,694,Jogging & Conditioning,0
2015-2016,695,Beginning Tennis,0
2015-2016,698,Intermediate Volleyball,0
2015-2016,700,Fitness & Conditioning,-340
2015-2016,703,Non Swimmer,180
2015-2016,704,Adv Beginner Swimming,-180
2015-2016,705,Intermediate Swimming,180
2015-2016,706,Lifeguard Training,-160
2015-2016,708,Water Safety Instructor,49
2015-2016,719,Self Defense for Women,-80
2015-2016,722,Basketball,385
2015-2016,730,Social Dance 1,0
2015-2016,735,Thesis Guidance,0
2015-2016,736,Thesis Guidance,0
2015-2016,741,Research,20
2015-2016,743,Research,0
2015-2016,785,Applied Physiology,0
2015-2016,796,Mammalian Physiology,-216
2015-2016,800,Lab Exer in Physiology,0
2015-2016,801,Lab Exer in Physiology,0
2015-2016,802,Neurobiology,0
2015-2016,817,Supervised Teaching,0
2015-2016,834,Neurophysiology Research,0
2015-2016,836,Cell Membrane Phenom Res,0
2015-2016,838,Cardiovasculr Physiol Res,0
2015-2016,842,Renal Physiology Research,0
2015-2016,847,Independent Study,0
2015-2016,852,Work/Employment,40
2015-2016,872,Pri Hlth Care Mgmt Adult,0
2015-2016,873,Acute Illness Management,0
2015-2016,885,Project or Thesis Guidance,0
2015-2016,886,Independent Study,-1
2015-2016,887,Nur Anesth Clinical 1,0
2015-2016,888,Nur Anesth Clinical 2,0
2015-2016,889,Nur Anesth Clinical 3,0
2015-2016,890,Nur Anesth Clinical 4,0
2015-2016,891,Nur Anesth Clinical 5,0
2015-2016,893,Nur Anesth Clinical 6,0
2015-2016,895,ADULT GERO CS PRAC I,0
2015-2016,897,ADULT GERO CS PRAC II,0
2015-2016,903,ADLT GERO PRIM CARE PRAC,0
2015-2016,904,ADLT GERO ACUTE ILL PRAC,0
2015-2016,909,Psych/Mental Clinical 1,0
2015-2016,911,Psych/Mental Clinical 2,0
2015-2016,924,Land Use & Physical Plng,0
2015-2016,925,Projects in Physical Plng,16
2015-2016,927,Comp Intrntl Dvlpmnt Plng,-2
2015-2016,929,Envir Plng Meth,-18
2015-2016,931,Arch & Urban Planning Practicm,0
2015-2016,933,Econometrics 1,18
2015-2016,934,Monetary Theory,-61
2015-2016,935,Undergr Supervised Teach,-1
2015-2016,936,Internship in Economics,0
2015-2016,938,Undergraduate Research,2
2015-2016,939,Independent Study,1
2015-2016,949,Clin Pharm of Anesthesia,-12
2015-2016,953,Info Tech Hlthcre Edu Lab,0
2015-2016,954,Information Technology,0
2015-2016,955,Seminar in Grantsmanship,0
2015-2016,957,Quantitative Methods,0
2015-2016,959,Adv Qual Res Meth,0
2015-2016,960,Doc Dissertation Guidance,-1
2015-2016,961,Adv Theory Const & Devel,-30
2015-2016,962,State of Nursing Science,0
2015-2016,963,Dissertation Seminar,0
2015-2016,966,Psycho-Soc Meas&Quest Cnst,0
2015-2016,967,Professional Role,0
2015-2016,968,Res Prac,0
2015-2016,969,Interpretive Phenomenology,0
2015-2016,970,Philosophy of Inquiry,0
2015-2016,1010,Drug Discovery Principles,0
2015-2016,1018,Undergraduate Research,4
2015-2016,1020,Independent Study,0
2015-2016,1021,Drug Discovery Principles,16
2015-2016,1024,Analysis/Quantitv Rsrch 1,0
2015-2016,1025,Analysis/Quantitv Rsrch 2,0
2015-2016,1030,Social Dance 2,0
2015-2016,1031,Hatha Yoga 1,-80
2015-2016,1032,Hatha Yoga 2,220
2015-2016,1033,Hatha Yoga 3,0
2015-2016,1034,Tai Chi 1,0
2015-2016,1037,Beginning Badminton,-77
2015-2016,1043,Soccer,0
2015-2016,1046,Aerobic Exercise,-1020
2015-2016,1047,Swimming Fitness,0
2015-2016,1048,Introduction to Ballet,20
2015-2016,1052,Intro Well Theoprac,224
2015-2016,1054,Org & Admin Rec Sports,0
2015-2016,1059,Health Sc. Ap.l to Coaching,38
2015-2016,1061,Theors & Tech of Coaching,40
2015-2016,1069,UGE TA,0
2015-2016,1070,Recreation Internship,0
2015-2016,1071,Independent Study,39
2015-2016,1078,Field Ecology,1
2015-2016,1080,Environmental Politics,-2
2015-2016,1082,Issues in Dev. Disabilities,0
2015-2016,1087,Great Lakes Ecology,-1
2015-2016,1096,Violence and the Family,54
2015-2016,1109,The Aging Process,0
2015-2016,1110,The Family Process,0
2015-2016,1116,Energy Environ & Society,1
2015-2016,1117,Human Service Admin,0
2015-2016,1118,Cog Sci Colloquium,0
2015-2016,1121,Law & the Environment,-1
2015-2016,1122,Health Care & Elderly,14
2015-2016,1126,Grantwriting Nonprofits,-18
2015-2016,1128,Thesis Guidance,0
2015-2016,1171,Computing for Env Analysis,-24
2015-2016,1174,Env Dsn Workshop 2,0
2015-2016,1175,Site Planning & Develpmnt,7
2015-2016,1178,Real Estate Development Fundam,-12
2015-2016,1179,Strategies Property Management,10
2015-2016,1182,Housing & Community Developmnt,-6
2015-2016,1191,Central City Revitalizatn,-24
2015-2016,1194,Env Dsn Workshop 3,0
2015-2016,1199,Legal Issues Planng & Dev,0
2015-2016,1202,Designing Inclusive Environmnt,-24
2015-2016,1203,Project Physcl Planng & Design,-16
2015-2016,1208,Special Topics,54
2015-2016,1211,Urban Design Topics,-37
2015-2016,1216,Visions of the City,3
2015-2016,1218,Env Dsn Internship,40
2015-2016,1220,Research Projects Env Dsn,-2
2015-2016,1222,Independent Study,0
2015-2016,1223,Evolution of Urban Struct,0
2015-2016,1226,Econ of Fin Institutions,-8
2015-2016,1228,Financial Economics 1,37
2015-2016,1229,Financial Economics 2,24
2015-2016,1230,Empir Mtds Finan Eco,7
2015-2016,1231,Eco of Asset Valuation,0
2015-2016,1236,Econometrics 1,-1
2015-2016,1240,Pract in Fin Econ 1,-25
2015-2016,1241,Pract in Fin Econ 2,69
2015-2016,1242,Monetary Theory,-61
2015-2016,1243,Econ of Risk Management,-55
2015-2016,1244,Intern Applied Econ,0
2015-2016,1245,Independent Research,8
2015-2016,1246,Independent Research,43
2015-2016,1247,Macroeconomic Theory 1,0
2015-2016,1248,Macroeconomic Theory 2,0
2015-2016,1249,Math for Economists 1,0
2015-2016,1250,Math for Economists 2,0
2015-2016,1251,Intro to Econometrics,0
2015-2016,1252,Econometric Applic & Meth,0
2015-2016,1253,Microeconomic Theory 1,0
2015-2016,1254,Microeconomic Theory 2,0
2015-2016,1255,Applied Skills Supervisn,0
2015-2016,1256,Supervised Teaching,0
2015-2016,1257,Thesis Guidance,-23
2015-2016,1291,Supervised Research,37
2015-2016,1292,Supervised Research,0
2015-2016,1294,World Regions & Issues,66
2015-2016,1295,Earth Systems Science,282
2015-2016,1296,Intro to Human Geography,0
2015-2016,1297,Global Econ Geographies,28
2015-2016,1298,Global Climate Change,120
2015-2016,1300,Maps: Earth From Above,0
2015-2016,1324,Dynamics of Internat Bus,0
2015-2016,1326,International Trade,0
2015-2016,1327,International Bus Cultures,0
2015-2016,1338,Field Experience,-92
2015-2016,1339,Supervised Teaching I,0
2015-2016,1340,Qualitative Tech for Education,-35
2015-2016,1342,Seminar in Teaching,225
2015-2016,1346,Digital Media in Education,0
2015-2016,1348,Undrstnd/Tch Sec Lang Clt,-2
2015-2016,1349,Assess Sec Lang Profency,14
2015-2016,1352,Tchg Eng Sec Lang:Practcm,15
2015-2016,1355,Dept Prac in Univ Tchg,0
2015-2016,1358,Research Analysis Exam,0
2015-2016,1360,Instructl Stratgs Inc Cls,-28
2015-2016,1362,Indiv Guidnc Capstn Event,75
2015-2016,1363,Indiv Guidnc Thesis,48
2015-2016,1364,Indiv Guidnc Dissertation,198
2015-2016,1365,Independent Study,75
2015-2016,1366,Char & Needs Gifted Learn,0
2015-2016,1367,Differentiate Instruction,0
2015-2016,1368,Assess Gifted Students,0
2015-2016,1369,Curr Dev Gifted,0
2015-2016,1371,Career Planning,0
2015-2016,1372,Basic Stat & Computing,155
2015-2016,1373,Educational Psychology,4
2015-2016,1374,Intro Counseling,48
2015-2016,1376,Intro to Grief & Loss,2
2015-2016,1377,Intro to Rehabilitation,0
2015-2016,1379,Independent Study,0
2015-2016,1380,Fundamentals of Educ Res,0
2015-2016,1381,Psych Foundations of Educ,0
2015-2016,1383,Tests and Measurements,-60
2015-2016,1384,Group in Schools,0
2015-2016,1388,Ed & Psych Measurement,0
2015-2016,1389,Psychometric Theory in Ed,0
2015-2016,1398,Mental Health Counseling,0
2015-2016,1399,Stat Meth Ed Inference 1,-23
2015-2016,1400,Statistical Mthds Inference II,-1
2015-2016,1408,Understndng Stat Resrch,-48
2015-2016,1415,Human Growth & Development,10
2015-2016,1422,Coaching for Wellness,0
2015-2016,1425,Sch-Wide Prac Diverse Lrnrs,0
2015-2016,1426,Self Care in Service,-4
2015-2016,1431,Wilderness,-8
2015-2016,1432,Child Mental Health,-18
2015-2016,1433,Health Law,0
2015-2016,1434,Wildlife Management,1
2015-2016,1435,Environmental Movements,27
2015-2016,1453,Internship,30
2015-2016,1463,Intro to Anthropology,182
2015-2016,1464,Intro:Cultural Anthropology,92
2015-2016,1465,Intro to Physical APY,1
2015-2016,1466,Intro to Archaeology,189
2015-2016,1513,Human Genetics,0
2015-2016,1530,Urban Planng & Env Change,37
2015-2016,1531,American Urbanism & Landscape,-48
2015-2016,1532,Race,-5
2015-2016,1533,Plng Concepts & Controver,4
2015-2016,1537,Research Methods in Plng,8
2015-2016,1546,Financing Develpmnt Projects 1,4
2015-2016,1547,Site Planning & Design,-7
2015-2016,1550,Found Historic Preservatn,-6
2015-2016,1560,Econ Concepts & Contexts,0
2015-2016,1564,Central City Revitalizatn,-24
2015-2016,1566,Internship,14
2015-2016,1575,Planning Law,0
2015-2016,1621,Field and Lab Techniques,0
2015-2016,1622,Introduction to Soils,0
2015-2016,1626,Forest Ecology,184
2015-2016,1631,Urban Geography,25
2015-2016,1632,Urban Social Geography,0
2015-2016,1635,Cartography,20
2015-2016,1643,Enterprise Models,-57
2015-2016,1644,Globl Info Tech Infra Mgt,-18
2015-2016,1647,IT for Managers,0
2015-2016,1649,Management of GDS,0
2015-2016,1650,Database Mgt Systems,-35
2015-2016,1651,Systems Anal & Design,-24
2015-2016,1654,Decision Support Systems,43
2015-2016,1658,Management of IT Projects,15
2015-2016,1666,Supervised Research,20
2015-2016,1667,MIS Practicum,0
2015-2016,1669,Information Assurance,35
2015-2016,1672,Distributed Computing,0
2015-2016,1673,Seminar On E-Commerce,0
2015-2016,1682,Management Systems Resrch,-20
2015-2016,1684,Productn & Operatns Mgmt,0
2015-2016,1685,Supply Chain Management,0
2015-2016,1686,Service Opns Management,-37
2015-2016,1687,Entrepreneurship & Sm Bus,1
2015-2016,1688,Fund of Strategic Mgt,-13
2015-2016,1689,Business Forecasting,0
2015-2016,1692,Econ Methods for Mgmt 1,6
2015-2016,1697,Operations & Service Mgmt,0
2015-2016,1698,Productn & Inventn Planng,0
2015-2016,1699,Strat Quality Mgt,0
2015-2016,1700,Supply Chains & Glob Oper,0
2015-2016,1701,Project Management,0
2015-2016,1703,Purchasing & Supply Mgt,0
2015-2016,1704,Logististics & Dstrb Mgt,40
2015-2016,1705,Strategic Management,0
2015-2016,1719,Independent Study,0
2015-2016,1817,Intro Sp-Lang Path & Aud,0
2015-2016,1860,Internship Program,0
2015-2016,1861,Honors Program,0
2015-2016,1864,Independent Study,16
2015-2016,1870,Basic Stat for Soc Sci,0
2015-2016,1894,Research Proposal,0
2015-2016,1895,Independent Studies,0
2015-2016,1897,Advanced Hearing Science,-48
2015-2016,1903,Diagnostic Audiology 1,0
2015-2016,1904,Diagnostic Audiology 2,3
2015-2016,1908,Hearing Aid Evaluation,5
2015-2016,1909,Hearing AIDS 2,-10
2015-2016,1911,Voice Disorders,6
2015-2016,1914,Lang Disorders in Childrn,0
2015-2016,1915,Lang Disorders in Adults,5
2015-2016,1923,Dysphagia,0
2015-2016,1929,Practicum: Audiology 1,0
2015-2016,1930,Practicum: Audiology 2,0
2015-2016,1933,Practicum: Sp & Lang 1,0
2015-2016,1934,Soc of Theory,15
2015-2016,1935,Soc Theory,0
2015-2016,1962,Inflammation and Cancer,0
2015-2016,1965,Molecular Parasitology,0
2015-2016,1967,Host-Pathogen Interaction,0
2015-2016,1968,Recombination and Repair,0
2015-2016,1969,Immunology/Immunobiology,0
2015-2016,1972,Tumor Immunesuppression,0
2015-2016,1975,Molecular Virology,0
2015-2016,1977,Microbial Pathogenesis,0
2015-2016,1978,Carbohydrate Immunology,0
2015-2016,1979,Microbial Path/Immunology,0
2015-2016,1983,Molecular Parasitology,0
2015-2016,1988,Molecular Virology,0
2015-2016,1989,Molecular Virology,0
2015-2016,1990,Tumor Immunology,0
2015-2016,1993,Fungal Pathogenesis,0
2015-2016,2003,Molecular Parasitology,0
2015-2016,2005,Mucosal Immunoregulation,0
2015-2016,2009,Mucosal Immunology,0
2015-2016,2012,Thesis Guidance,0
2015-2016,2022,Intro to NMT,-16
2015-2016,2023,Intro Entrepreneurship,-43
2015-2016,2032,Intro to Financial Accounting,-1103
2015-2016,2033,Intro to Management Accounting,-74
2015-2016,2035,Inter Financial Acctg I,56
2015-2016,2036,Inter Financial Acctg II,-30
2015-2016,2037,Communication for Accountants,83
2015-2016,2039,Fin Reporting & Analysis,81
2015-2016,2040,Accounting Information Systems,-40
2015-2016,2043,Auditing,11
2015-2016,2044,Intro to Federal Income Taxes,-54
2015-2016,2045,Advanced Financial Accounting,-85
2015-2016,2060,Management Accounting,0
2015-2016,2063,Taxation of Business Entities,43
2015-2016,2065,Advanced Auditing,85
2015-2016,2068,Adv Top in Mgmt Acctg/Con,11
2015-2016,2069,Cur Iss: Financ Reporting,-11
2015-2016,2072,Intr Professional Tax Research,0
2015-2016,2073,Research in Acct & Audit Stds,0
2015-2016,2075,Finan Statement Analysis,-30
2015-2016,2076,Global Financial Accounting,1
2015-2016,2077,Adv Top in Internal Audit,0
2015-2016,2078,Information Technology Audit,0
2015-2016,2079,Fraud Examntion & Forensic Inv,-42
2015-2016,2080,Supervised Research,0
2015-2016,2081,Internship,0
2015-2016,2082,Tax Plnng for Closely-Held Bus,0
2015-2016,2083,Tax Plnng Mltijursdctionl Ents,0
2015-2016,2084,Advanced Topics in Corp Tax,0
2015-2016,2086,Research in Accounting,0
2015-2016,2096,Diagnostic Rad Preceptor,0
2015-2016,2110,Princ of Epi,0
2015-2016,2111,Advanced Methodology,0
2015-2016,2115,Appl Biostat to EPI I,0
2015-2016,2116,Appl Biostat to EPI II,-77
2015-2016,2121,Nutritional Epidemiology,0
2015-2016,2123,Epi of Infec Diseases,0
2015-2016,2125,Phonetics,0
2015-2016,2127,Anat Physiol Sp Mechan,105
2015-2016,2128,General & Speech Acoustics,-108
2015-2016,2129,Audiology: Diag & Manage,-3
2015-2016,2130,Lang Develop in Children,108
2015-2016,2131,Lang Disord in Children,0
2015-2016,2138,Phonol Dis: Diag & Mgmt,10
2015-2016,2144,Clin Observ & Participatn,-5
2015-2016,2146,Diagnostics Com Disorders,-108
2015-2016,2147,Diagnostics Com Dis,0
2015-2016,2157,Independent Study,0
2015-2016,2159,Research Methods & Design,13
2015-2016,2160,Disorders Diagnosis,0
2015-2016,2161,Disorders Diagnosis,108
2015-2016,2162,Clinical Process Comm Dis,0
2015-2016,2163,Current Profess Issues,-4
2015-2016,2166,Grand Rounds,0
2015-2016,2167,Acoustics and Instru,0
2015-2016,2169,Advanced Prog Lang Cepts,46
2015-2016,2173,Advanced Computer Systems,0
2015-2016,2190,App Crypto & Comp Sci,1
2015-2016,2203,Computational Geometry,-11
2015-2016,2211,Independent Study,3
2015-2016,2232,Practicum: Sp & Lang 2,0
2015-2016,2234,Independent Study,1
2015-2016,2236,Vestibular System,38
2015-2016,2237,Medical Audiology,5
2015-2016,2238,Cochlear Implants,11
2015-2016,2241,Auditory Evoked Potentials,0
2015-2016,2243,Communication Internship,0
2015-2016,2244,Motor Speech Disorders,3
2015-2016,2251,Auditory Perceptl Disordr,0
2015-2016,2254,Augmentative Comm,3
2015-2016,2260,Special Topics,-56
2015-2016,2262,Special Topic,0
2015-2016,2275,Thesis Guidance,15
2015-2016,2277,Principles of Comm,404
2015-2016,2279,Introduction to the Internet,0
2015-2016,2285,Intercultural Communication,0
2015-2016,2286,Research Methods,-96
2015-2016,2287,Communication in Organization,-58
2015-2016,2289,Prin & Methods Interviewg,9
2015-2016,2290,Interpersonal Comm.,403
2015-2016,2291,Principles of Persuasion,-29
2015-2016,2292,Small Group Communication,0
2015-2016,2294,Survey of Mass Communic,-121
2015-2016,2298,Mass Communication Theor,-90
2015-2016,2299,Written Communications,6
2015-2016,2301,Intro Bus & Prof Communic,18
2015-2016,2306,Public Speaking,-126
2015-2016,2309,Communication Theory,-66
2015-2016,2315,Health Communication,41
2015-2016,2319,Journalism,0
2015-2016,2326,Conflict Theory,45
2015-2016,2330,Nonverbal Communication,0
2015-2016,2331,Public Relations,0
2015-2016,2332,Prncples & Tech of Advertising,71
2015-2016,2334,Communication Graphics,-22
2015-2016,2336,Promotional Writing,-14
2015-2016,2337,Political Communication,44
2015-2016,2338,Comm & Marketing,0
2015-2016,2340,Advanced Public Relations,0
2015-2016,2343,World Media Systems,15
2015-2016,2347,Spec Top in Mass Comm,47
2015-2016,2348,Spec Top in Mass Comm,0
2015-2016,2351,Sp Top Com Theory/Research,0
2015-2016,2361,Radiation Safety for NMT,0
2015-2016,2364,Patient Management in NMT,0
2015-2016,2365,In Vivo Studies 1,0
2015-2016,2367,In Vivo Studies 2,0
2015-2016,2368,In Vivo Studies 3,0
2015-2016,2369,Radionuclide Therapy,0
2015-2016,2370,Dept Management for NMT,0
2015-2016,2373,Nucl Med Imaging Physics,0
2015-2016,2374,Clinical Conference A,0
2015-2016,2375,Clinical Conference B,0
2015-2016,2376,Clinical Rotation,0
2015-2016,2377,Undergraduate Research,0
2015-2016,2378,Basic Sci of Nuclear Med,0
2015-2016,2382,Independent Study,0
2015-2016,2414,General Pathology,0
2015-2016,2416,Systemic Pathology,0
2015-2016,2428,Perspectives in Human Biology,0
2015-2016,2429,Perspectives in Human Biology,69
2015-2016,2430,Perspectives in Human Biology,0
2015-2016,2431,Perspectives in Human Biology,3
2015-2016,2440,Evolutionary Biology,1420
2015-2016,2442,Cell Biology,127
2015-2016,2443,General Physiology Lec,0
2015-2016,2444,Fund of Bio Chemistry,0
2015-2016,2450,Prin Measurement Pub Hlth,0
2015-2016,2456,Adm Theory & Pract Ph Prac,-1
2015-2016,2461,Global Health,0
2015-2016,2463,Biological Basis Ph,0
2015-2016,2464,Mgt for Ph Practitioners,-77
2015-2016,2470,MPH Field Training,3
2015-2016,2473,Environmental Health,0
2015-2016,2475,Epi Appl to Environ Hlth,0
2015-2016,2485,Graduate Seminar,0
2015-2016,2486,Independent Study,-2
2015-2016,2490,Study Design Epi Ph Rsch,0
2015-2016,2503,Perinatal Epidemiology,0
2015-2016,2505,Epidemics & Outbreaks,0
2015-2016,2506,Phys Activ Chron Dis,14
2015-2016,2507,Clin Prev Med & Prac,14
2015-2016,2512,MPH Integrative Project,0
2015-2016,2516,Thesis/Disserta Guidance,-161
2015-2016,2546,Human Growth & Developmnt,-100
2015-2016,2585,Supervised Teaching,0
2015-2016,2586,Independent Study,0
2015-2016,2587,Research in Rehab Science,0
2015-2016,2588,Rehabilitatn Environments,0
2015-2016,2597,Dissertation Guidance,-1
2015-2016,2599,Sociology of Education,92
2015-2016,2603,Higher Education in US,8
2015-2016,2605,Historical Bases,35
2015-2016,2608,Organization & Governance,0
2015-2016,2611,Financing Higher Education,14
2015-2016,2613,Community College,0
2015-2016,2615,American College Student,24
2015-2016,2616,Coll Acc & Choice in US,0
2015-2016,2619,Cul Diversity in H Ed,20
2015-2016,2620,Student Development,0
2015-2016,2623,Student Affairs Admin,0
2015-2016,2625,Counsel for Student Aff,8
2015-2016,2626,Intro Prof. Practice in SA Adm,-1
2015-2016,2627,Capstone Sem. for SA Admin,0
2015-2016,2628,Supervised Prof Experience,-1
2015-2016,2645,Foundations of Education,-24
2015-2016,2659,Occup Across Lifespan,54
2015-2016,2660,Occup Across Lifespan,110
2015-2016,2663,Intro Scientific Writing,40
2015-2016,2666,Assistive Technology,0
2015-2016,2678,Comp and Global Studies in Ed,8
